시장/마트 이름,품목 번호,품목 이름,실판매규격,가격(원),년도-월,비고,시장유형 구분(시장/마트) 이름,자치구 이름,년도,월,카테고리
청량리종합시장,152.0,"명태(러시아,냉동)",1마리(40cm),3000.0,2019-12,러시아,전통시장,동대문구,2019,12,생선/해산물
대림중앙시장,264.0,"명태(냉동,수입산)",1마리 ,3000.0,2019-12,,전통시장,영등포구,2019,12,생선/해산물
청량리종합시장,152.0,"명태(러시아,냉동)",1마리(40cm),4000.0,2019-12,러시아,전통시장,동대문구,2019,12,생선/해산물
청량리종합시장,152.0,"명태(러시아,냉동)",1마리(40cm),3500.0,2019-12,러시아,전통시장,동대문구,2019,12,생선/해산물
청량리종합시장,152.0,"명태(러시아,냉동)",1마리(40cm),3500.0,2019-12,러시아,전통시장,동대문구,2019,12,생선/해산물
청량리종합시장,152.0,"명태(러시아,냉동)",1마리(40cm),4000.0,2019-12,러시아,전통시장,동대문구,2019,12,생선/해산물
영등포전통시장,264.0,"명태(냉동,수입산)",1마리 ,3000.0,2019-12,,전통시장,영등포구,2019,12,생선/해산물
청량리종합시장,152.0,"명태(러시아,냉동)",1마리(40cm),3000.0,2019-12,러시아,전통시장,동대문구,2019,12,생선/해산물
청량리종합시장,152.0,"명태(러시아,냉동)",1마리(40cm),3500.0,2019-12,러시아,전통시장,동대문구,2019,12,생선/해산물
남구로시장,152.0,"명태(러시아,냉동)",1마리[30cm],2500.0,2019-12,2마리5000원,전통시장,구로구,2019,12,생선/해산물
2001아울렛 불광점,152.0,"명태(러시아,냉동)",1마리(40cm),4990.0,2019-12,,대형마트,은평구,2019,12,생선/해산물
남구로시장,152.0,"명태(러시아,냉동)",1마리,2000.0,2019-12,,전통시장,구로구,2019,12,생선/해산물
남구로시장,152.0,"명태(러시아,냉동)",1마리,2500.0,2019-12,,전통시장,구로구,2019,12,생선/해산물
방이시장,302.0,명태,1마리,4000.0,2019-12,,전통시장,송파구,2019,12,생선/해산물
방이시장,302.0,명태,1마리,4000.0,2019-12,,전통시장,송파구,2019,12,생선/해산물
2001아울렛 불광점,152.0,"명태(러시아,냉동)",1마리 (43cm),4990.0,2019-12,,대형마트,은평구,2019,12,생선/해산물
방이시장,302.0,명태,1마리,3500.0,2019-12,,전통시장,송파구,2019,12,생선/해산물
영등포전통시장,264.0,"명태(냉동,수입산)",1마리,3000.0,2019-12,,전통시장,영등포구,2019,12,생선/해산물
자양골목시장,264.0,"명태(냉동,수입산)",1마리25cm,4000.0,2019-12,해동수입,전통시장,광진구,2019,12,생선/해산물
홈플러스 방학점,152.0,"명태(러시아,냉동)",42cm,3990.0,2019-12,,대형마트,도봉구,2019,12,생선/해산물
홈플러스 방학점,152.0,"명태(러시아,냉동)",42cm,3990.0,2019-12,,대형마트,도봉구,2019,12,생선/해산물
영등포전통시장,264.0,"명태(냉동,수입산)",1마리 ,3000.0,2019-12,,전통시장,영등포구,2019,12,생선/해산물
영등포전통시장,264.0,"명태(냉동,수입산)",1마리 ,3000.0,2019-12,,전통시장,영등포구,2019,12,생선/해산물
서울중앙시장,152.0,"명태(러시아,냉동)",1마리,3500.0,2019-12,,전통시장,중구,2019,12,생선/해산물
영등포전통시장,264.0,"명태(냉동,수입산)",1마리 ,3000.0,2019-12,,전통시장,영등포구,2019,12,생선/해산물
방이시장,302.0,명태,1마리,4000.0,2019-12,,전통시장,송파구,2019,12,생선/해산물
자양골목시장,264.0,"명태(냉동,수입산)",1마리25cm,2500.0,2019-12,해동수입,전통시장,광진구,2019,12,생선/해산물
방림시장,152.0,"명태(러시아,냉동)",1마리,3500.0,2019-12,33cm,전통시장,서초구,2019,12,생선/해산물
영천시장,152.0,"명태(러시아,냉동)",1마리(38cm),3000.0,2019-12,러시아,전통시장,서대문구,2019,12,생선/해산물
서울중앙시장,152.0,"명태(러시아,냉동)",1마리,3500.0,2019-12,,전통시장,중구,2019,12,생선/해산물
이마트 용산점,315.0,"명태(45cm,수입산)",1마리 786g ,5344.0,2019-12,100g 680,대형마트,용산구,2019,12,생선/해산물
이마트 미아점,152.0,"명태(러시아,냉동)",1마리 ,3000.0,2019-12,입고안됨 ,대형마트,성북구,2019,12,생선/해산물
이마트 미아점,152.0,"명태(러시아,냉동)",1마리 ,5120.0,2019-12,러시아  100g  590원 ,대형마트,성북구,2019,12,생선/해산물
서울중앙시장,152.0,"명태(러시아,냉동)",1마리,3500.0,2019-12,,전통시장,중구,2019,12,생선/해산물
이마트 미아점,152.0,"명태(러시아,냉동)",1마리 ,3000.0,2019-12,입고안됨 ,대형마트,성북구,2019,12,생선/해산물
자양골목시장,264.0,"명태(냉동,수입산)",1마리25cm,2500.0,2019-12,해동수입,전통시장,광진구,2019,12,생선/해산물
자양골목시장,264.0,"명태(냉동,수입산)",1마리25cm,2500.0,2019-12,해동수입,전통시장,광진구,2019,12,생선/해산물
자양골목시장,264.0,"명태(냉동,수입산)",1마리25cm,2500.0,2019-12,해동수입,전통시장,광진구,2019,12,생선/해산물
서울중앙시장,152.0,"명태(러시아,냉동)",1마리,3500.0,2019-12,,전통시장,중구,2019,12,생선/해산물
이마트 미아점,152.0,"명태(러시아,냉동)",1마리 ,4980.0,2019-12,러시아 100g  590원 ,대형마트,성북구,2019,12,생선/해산물
영천시장,152.0,"명태(러시아,냉동)",1마리(30cm),3000.0,2019-12,동태. 러시아,전통시장,서대문구,2019,12,생선/해산물
이마트 여의도점,264.0,"명태(냉동,수입산)",1마리,4850.0,2019-12,,대형마트,영등포구,2019,12,생선/해산물
서울중앙시장,152.0,"명태(러시아,냉동)",1마리,3500.0,2019-12,,전통시장,중구,2019,12,생선/해산물
영등포전통시장,264.0,"명태(냉동,수입산)",1마리 ,3000.0,2019-12,,전통시장,영등포구,2019,12,생선/해산물
영천시장,152.0,"명태(러시아,냉동)",1마리 (30cm),3000.0,2019-12,동태. 러시아,전통시장,서대문구,2019,12,생선/해산물
이마트 자양점,264.0,"명태(냉동,수입산)",1마리25cm,3000.0,2019-12,재고없음,대형마트,광진구,2019,12,생선/해산물
이마트 가양점,152.0,"명태(러시아,냉동)",1마리(45cm),5440.0,2019-12,러시아(손질포장),대형마트,강서구,2019,12,생선/해산물
자양골목시장,264.0,"명태(냉동,수입산)",1마리25cm,3000.0,2019-12,해동국산,전통시장,광진구,2019,12,생선/해산물
이마트 가양점,152.0,"명태(러시아,냉동)",1마리(45cm),5440.0,2019-12,러시아(손질포장),대형마트,강서구,2019,12,생선/해산물
서울중앙시장,152.0,"명태(러시아,냉동)",1마리,3500.0,2019-12,,전통시장,중구,2019,12,생선/해산물
이마트 가양점,152.0,"명태(러시아,냉동)",1마리(45cm),5440.0,2019-12,러시아(손질포장),대형마트,강서구,2019,12,생선/해산물
이마트 가양점,152.0,"명태(러시아,냉동)",1마리(45cm),5440.0,2019-12,러시아(손질포장),대형마트,강서구,2019,12,생선/해산물
마포농수산물시장,152.0,"명태(러시아,냉동)",1마리(30cm),2500.0,2019-12,"러시아(냉동,2마리)5.000원",전통시장,마포구,2019,12,생선/해산물
신원시장(신림1동),152.0,"명태(러시아,냉동)",1마리(50cm,4000.0,2019-12,수입,전통시장,관악구,2019,12,생선/해산물
이마트 가양점,152.0,"명태(러시아,냉동)",1마리(45cm),5440.0,2019-12,러시아(손질포장),대형마트,강서구,2019,12,생선/해산물
마포농수산물시장,152.0,"명태(러시아,냉동)",1마리30cm,3500.0,2019-12,러시아,전통시장,마포구,2019,12,생선/해산물
상계중앙시장,152.0,"명태(러시아,냉동)",1마리45cm,4000.0,2019-12,,전통시장,노원구,2019,12,생선/해산물
이마트 가양점,152.0,"명태(러시아,냉동)",1마리(45cm),5440.0,2019-12,러시아(손질포장),대형마트,강서구,2019,12,생선/해산물
상계중앙시장,152.0,"명태(러시아,냉동)",1마리45cm,4000.0,2019-12,,전통시장,노원구,2019,12,생선/해산물
경동시장,152.0,"명태(러시아,냉동)",1마리(40cm),3500.0,2019-12,러시아,전통시장,동대문구,2019,12,생선/해산물
이마트 가양점,152.0,"명태(러시아,냉동)",1마리(45cm),5440.0,2019-12,러시아(손질포장),대형마트,강서구,2019,12,생선/해산물
마포농수산물시장,152.0,"명태(러시아,냉동)",1마리(30cm),3000.0,2019-12,러시아(냉동)대,전통시장,마포구,2019,12,생선/해산물
경동시장,152.0,"명태(러시아,냉동)",1마리(40cm),4000.0,2019-12,러시아,전통시장,동대문구,2019,12,생선/해산물
경동시장,152.0,"명태(러시아,냉동)",1마리(40cm),4000.0,2019-12,러시아,전통시장,동대문구,2019,12,생선/해산물
서울중앙시장,152.0,"명태(러시아,냉동)",1마리,3900.0,2019-12,,전통시장,중구,2019,12,생선/해산물
마포농수산물시장,152.0,"명태(러시아,냉동)",1마리(32cm),3330.0,2019-12,"러시아(냉동,3마리)10.000원",전통시장,마포구,2019,12,생선/해산물
영등포전통시장,264.0,"명태(냉동,수입산)",1마리 ,2500.0,2019-12,,전통시장,영등포구,2019,12,생선/해산물
경동시장,152.0,"명태(러시아,냉동)",1마리(40cm),3000.0,2019-12,러시아,전통시장,동대문구,2019,12,생선/해산물
경동시장,152.0,"명태(러시아,냉동)",1마리(40cm),4000.0,2019-12,러시아,전통시장,동대문구,2019,12,생선/해산물
경동시장,152.0,"명태(러시아,냉동)",1마리(40cm),3500.0,2019-12,러시아,전통시장,동대문구,2019,12,생선/해산물
롯데마트 서울역점,152.0,"명태(러시아,냉동)",1마리,3900.0,2019-12,,대형마트,중구,2019,12,생선/해산물
서울중앙시장,152.0,"명태(러시아,냉동)",1마리,3500.0,2019-12,,전통시장,중구,2019,12,생선/해산물
경동시장,152.0,"명태(러시아,냉동)",1마리(40cm),4000.0,2019-12,러시아,전통시장,동대문구,2019,12,생선/해산물
송화시장,152.0,"명태(러시아,냉동)",1마리(45cm),3000.0,2019-12,러시아,전통시장,강서구,2019,12,생선/해산물
송화시장,152.0,"명태(러시아,냉동)",1마리(45cm),3000.0,2019-12,러시아,전통시장,강서구,2019,12,생선/해산물
수유재래시장,264.0,"명태(냉동,수입산)",1마리,5000.0,2019-12,,전통시장,강북구,2019,12,생선/해산물
수유재래시장,264.0,"명태(냉동,수입산)",1마리,5000.0,2019-12,,전통시장,강북구,2019,12,생선/해산물
수유재래시장,264.0,"명태(냉동,수입산)",1마리,4000.0,2019-12,,전통시장,강북구,2019,12,생선/해산물
수유재래시장,264.0,"명태(냉동,수입산)",1마리,4000.0,2019-12,,전통시장,강북구,2019,12,생선/해산물
상계중앙시장,152.0,"명태(러시아,냉동)",1마리45cm,4000.0,2019-12,러시아,전통시장,노원구,2019,12,생선/해산물
롯데백화점 미아점,264.0,"명태(냉동,수입산)",1마리,3400.0,2019-12,,대형마트,강북구,2019,12,생선/해산물
롯데백화점 미아점,264.0,"명태(냉동,수입산)",1마리,3400.0,2019-12,,대형마트,강북구,2019,12,생선/해산물
롯데백화점 미아점,264.0,"명태(냉동,수입산)",1마리,2950.0,2019-12,,대형마트,강북구,2019,12,생선/해산물
홈플러스 영등포점,315.0,"명태(45cm,수입산)",1마리 ,2990.0,2019-12,,대형마트,영등포구,2019,12,생선/해산물
롯데백화점 미아점,264.0,"명태(냉동,수입산)",1마리,3400.0,2019-12,,대형마트,강북구,2019,12,생선/해산물
송화시장,152.0,"명태(러시아,냉동)",1마리(45cm),3000.0,2019-12,러시아,전통시장,강서구,2019,12,생선/해산물
롯데백화점 미아점,264.0,"명태(냉동,수입산)",1마리,3400.0,2019-12,,대형마트,강북구,2019,12,생선/해산물
홈플러스 영등포점,315.0,"명태(45cm,수입산)",1마리 ,3990.0,2019-12,,대형마트,영등포구,2019,12,생선/해산물
홈플러스 영등포점,315.0,"명태(45cm,수입산)",1마리 ,3990.0,2019-12,,대형마트,영등포구,2019,12,생선/해산물
현대백화점 미아점,152.0,"명태(러시아,냉동)",1마리 ,3000.0,2019-12,입고안됨 ,대형마트,성북구,2019,12,생선/해산물
현대백화점 미아점,152.0,"명태(러시아,냉동)",1마리 ,3000.0,2019-12,입고안됨,대형마트,성북구,2019,12,생선/해산물
현대백화점 미아점,152.0,"명태(러시아,냉동)",1마리 ,3000.0,2019-12,입고안됨 ,대형마트,성북구,2019,12,생선/해산물
둔촌역전통시장,264.0,"명태(냉동,수입산)",1마리,3000.0,2019-12,,전통시장,강동구,2019,12,생선/해산물
남대문시장,152.0,"명태(러시아,냉동)",1마리,3500.0,2019-12,,전통시장,중구,2019,12,생선/해산물
현대백화점 미아점,152.0,"명태(러시아,냉동)",1마리 ,3000.0,2019-12,입고안됨 ,대형마트,성북구,2019,12,생선/해산물
금남시장,264.0,"명태(냉동,수입산)",1마리,4000.0,2019-12,,전통시장,성동구,2019,12,생선/해산물
홈플러스 영등포점,315.0,"명태(45cm,수입산)",1마리,2990.0,2019-12,,대형마트,영등포구,2019,12,생선/해산물
금남시장,264.0,"명태(냉동,수입산)",1마리,4000.0,2019-12,,전통시장,성동구,2019,12,생선/해산물
둔촌역전통시장,264.0,"명태(냉동,수입산)",1마리,4000.0,2019-12,,전통시장,강동구,2019,12,생선/해산물
금남시장,264.0,"명태(냉동,수입산)",1마리,4000.0,2019-12,,전통시장,성동구,2019,12,생선/해산물
금남시장,264.0,"명태(냉동,수입산)",1마리,4000.0,2019-12,,전통시장,성동구,2019,12,생선/해산물
금남시장,264.0,"명태(냉동,수입산)",1마리,4000.0,2019-12,,전통시장,성동구,2019,12,생선/해산물
금남시장,264.0,"명태(냉동,수입산)",1마리,4000.0,2019-12,,전통시장,성동구,2019,12,생선/해산물
금남시장,264.0,"명태(냉동,수입산)",1마리,4000.0,2019-12,,전통시장,성동구,2019,12,생선/해산물
홈플러스 동대문점,152.0,"명태(러시아,냉동)",1마리(40cm),3990.0,2019-12,러시아,대형마트,동대문구,2019,12,생선/해산물
홈플러스 동대문점,152.0,"명태(러시아,냉동)",1마리(40cm),5490.0,2019-12,캐나다,대형마트,동대문구,2019,12,생선/해산물
고척근린시장,152.0,"명태(러시아,냉동)",1마리,2500.0,2019-12,,전통시장,구로구,2019,12,생선/해산물
금남시장,264.0,"명태(냉동,수입산)",1마리,4000.0,2019-12,,전통시장,성동구,2019,12,생선/해산물
세이브 마트,152.0,"명태(러시아,냉동)",1마리(42cm,4000.0,2019-12,수입,대형마트,관악구,2019,12,생선/해산물
홈플러스 동대문점,152.0,"명태(러시아,냉동)",1마리(40cm),3990.0,2019-12,러시아,대형마트,동대문구,2019,12,생선/해산물
고척근린시장,152.0,"명태(러시아,냉동)",1마리[30cm],3000.0,2019-12,2마리6000원,전통시장,구로구,2019,12,생선/해산물
롯데백화점 노원점,152.0,"명태(러시아,냉동)",1마리(35cm),4000.0,2019-12,러시아,대형마트,노원구,2019,12,생선/해산물
롯데백화점 노원점,152.0,"명태(러시아,냉동)",1마리(35cm),4000.0,2019-12,러시아,대형마트,노원구,2019,12,생선/해산물
세이브 마트,152.0,"명태(러시아,냉동)",1마리,4000.0,2019-12,러시아산,대형마트,관악구,2019,12,생선/해산물
홈플러스 동대문점,152.0,"명태(러시아,냉동)",1마리(40cm),3990.0,2019-12,러시아,대형마트,동대문구,2019,12,생선/해산물
롯데백화점 잠실점,302.0,명태,1마리,3990.0,2019-12,,대형마트,송파구,2019,12,생선/해산물
홈플러스 동대문점,152.0,"명태(러시아,냉동)",1마리(40cm),3990.0,2019-12,러시아,대형마트,동대문구,2019,12,생선/해산물
롯데백화점 노원점,152.0,"명태(러시아,냉동)",1마리(35cm),3000.0,2019-12,,대형마트,노원구,2019,12,생선/해산물
롯데백화점 노원점,152.0,"명태(러시아,냉동)",1마리(35cm),3000.0,2019-12,,대형마트,노원구,2019,12,생선/해산물
세이브 마트,152.0,"명태(러시아,냉동)",1마리,4000.0,2019-12,러시아산,대형마트,관악구,2019,12,생선/해산물
남대문시장,152.0,"명태(러시아,냉동)",1마리,3500.0,2019-12,,전통시장,중구,2019,12,생선/해산물
둔촌역전통시장,264.0,"명태(냉동,수입산)",1마리,3000.0,2019-12,,전통시장,강동구,2019,12,생선/해산물
화곡본동시장,152.0,"명태(러시아,냉동)",1마리(45cm),3500.0,2019-12,러시아,전통시장,강서구,2019,12,생선/해산물
롯데백화점 노원점,152.0,"명태(러시아,냉동)",1마리(35cm),3000.0,2019-12,,대형마트,노원구,2019,12,생선/해산물
신원시장(신림1동),152.0,"명태(러시아,냉동)",1마리(50cm,4000.0,2019-12,수입,전통시장,관악구,2019,12,생선/해산물
롯데백화점 노원점,152.0,"명태(러시아,냉동)",1마리(35cm),3000.0,2019-12,,대형마트,노원구,2019,12,생선/해산물
둔촌역전통시장,264.0,"명태(냉동,수입산)",1마리,4000.0,2019-12,,전통시장,강동구,2019,12,생선/해산물
롯데백화점 영등포점,264.0,"명태(냉동,수입산)",1마리,3250.0,2019-12,러시아산,대형마트,영등포구,2019,12,생선/해산물
마천중앙시장,152.0,"명태(러시아,냉동)",1마리,4000.0,2019-12,,전통시장,송파구,2019,12,생선/해산물
롯데백화점 노원점,152.0,"명태(러시아,냉동)",1마리(35cm),3000.0,2019-12,,대형마트,노원구,2019,12,생선/해산물
둔촌역전통시장,264.0,"명태(냉동,수입산)",1마리,4000.0,2019-12,러시아,전통시장,강동구,2019,12,생선/해산물
고척근린시장,152.0,"명태(러시아,냉동)",1마리,2500.0,2019-12,,전통시장,구로구,2019,12,생선/해산물
고척근린시장,152.0,"명태(러시아,냉동)",1마리,3000.0,2019-12,,전통시장,구로구,2019,12,생선/해산물
이마트 은평점,152.0,"명태(러시아,냉동)",1마리 (43cm),5100.0,2019-12,,대형마트,은평구,2019,12,생선/해산물
롯데백화점 청량리점,152.0,"명태(러시아,냉동)",1마리(40cm),3250.0,2019-12,러시아,대형마트,동대문구,2019,12,생선/해산물
마천중앙시장,152.0,"명태(러시아,냉동)",1마리,3500.0,2019-12,,전통시장,송파구,2019,12,생선/해산물
롯데마트 서울역점,152.0,"명태(러시아,냉동)",1마리,3980.0,2019-12,,대형마트,중구,2019,12,생선/해산물
롯데백화점 노원점,152.0,"명태(러시아,냉동)",1마리(35cm),4000.0,2019-12,러시아,대형마트,노원구,2019,12,생선/해산물
마천중앙시장,152.0,"명태(러시아,냉동)",1마리,3500.0,2019-12,,전통시장,송파구,2019,12,생선/해산물
남대문시장,152.0,"명태(러시아,냉동)",1마리,3500.0,2019-12,,전통시장,중구,2019,12,생선/해산물
롯데백화점 영등포점,264.0,"명태(냉동,수입산)",1마리,3250.0,2019-12,러시아산,대형마트,영등포구,2019,12,생선/해산물
남대문시장,152.0,"명태(러시아,냉동)",1마리,3500.0,2019-12,,전통시장,중구,2019,12,생선/해산물
롯데백화점 영등포점,264.0,"명태(냉동,수입산)",1마리,3250.0,2019-12,러시아산,대형마트,영등포구,2019,12,생선/해산물
뚝도시장,152.0,"명태(러시아,냉동)",1마리,3800.0,2019-12,,전통시장,성동구,2019,12,생선/해산물
뚝도시장,152.0,"명태(러시아,냉동)",1마리,3800.0,2019-12,,전통시장,성동구,2019,12,생선/해산물
롯데백화점 영등포점,264.0,"명태(냉동,수입산)",1마리,3250.0,2019-12,러시아산,대형마트,영등포구,2019,12,생선/해산물
뚝도시장,152.0,"명태(러시아,냉동)",1마리,3200.0,2019-12,,전통시장,성동구,2019,12,생선/해산물
뚝도시장,152.0,"명태(러시아,냉동)",1마리,3200.0,2019-12,,전통시장,성동구,2019,12,생선/해산물
뚝도시장,152.0,"명태(러시아,냉동)",1마리,3800.0,2019-12,,전통시장,성동구,2019,12,생선/해산물
홈플러스 잠실점,302.0,명태,1마리,3500.0,2019-12,,대형마트,송파구,2019,12,생선/해산물
뚝도시장,152.0,"명태(러시아,냉동)",1마리,3800.0,2019-12,,전통시장,성동구,2019,12,생선/해산물
이마트 명일점,264.0,"명태(냉동,수입산)",1마리,3000.0,2019-12,미입고,대형마트,강동구,2019,12,생선/해산물
이마트 용산점,315.0,"명태(45cm,수입산)",1마리 716g ,4868.0,2019-12,100g 680,대형마트,용산구,2019,12,생선/해산물
롯데백화점 영등포점,264.0,"명태(냉동,수입산)",1마리,3250.0,2019-12,러시아산,대형마트,영등포구,2019,12,생선/해산물
홈플러스 강동점,264.0,"명태(냉동,수입산)",1마리,3000.0,2019-12,입고안됨,대형마트,강동구,2019,12,생선/해산물
대림중앙시장,264.0,"명태(냉동,수입산)",1마리,2500.0,2019-12,,전통시장,영등포구,2019,12,생선/해산물
홈플러스 강동점,264.0,"명태(냉동,수입산)",1마리,3000.0,2019-12,미입고,대형마트,강동구,2019,12,생선/해산물
망원시장,152.0,"명태(러시아,냉동)",1마리(34cm),5000.0,2019-12,"러시아(냉동)특,대",전통시장,마포구,2019,12,생선/해산물
대림중앙시장,264.0,"명태(냉동,수입산)",1마리,3000.0,2019-12,,전통시장,영등포구,2019,12,생선/해산물
세이브 마트,152.0,"명태(러시아,냉동)",1마리,4000.0,2019-12,러시아산,대형마트,관악구,2019,12,생선/해산물
망원시장,152.0,"명태(러시아,냉동)",1마리28cm,2500.0,2019-12,러시아,전통시장,마포구,2019,12,생선/해산물
대림중앙시장,264.0,"명태(냉동,수입산)",1마리 ,2500.0,2019-12,,전통시장,영등포구,2019,12,생선/해산물
망원시장,152.0,"명태(러시아,냉동)",1마리(34cm),5000.0,2019-12,"러시아(냉동)특,대",전통시장,마포구,2019,12,생선/해산물
망원시장,152.0,"명태(러시아,냉동)",1마리(32cm),5000.0,2019-12,"러시아(냉동)특,대",전통시장,마포구,2019,12,생선/해산물
